Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
tapissière,tapisjɛʁ,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('r', {'f': 0.29942020773887634, 'm': 0.700579822063446}), ('è', {'f': 0.662855863571167, 'm': 0.337144136428833}), ('i', {'f': 0.20035500824451447, 'm': 0.7996450066566467}), ('s', {'f': 0.5889581441879272, 'm': 0.41104185581207275}), ('s', {'f': 0.8589360117912292, 'm': 0.14106392860412598}), ('i', {'f': 0.9930007457733154, 'm': 0.006999256554991007}), ('p', {'f': 0.998376727104187, 'm': 0.001623232732526958}), ('a', {'f': 0.9997414946556091, 'm': 0.00025855458807200193}), ('t', {'f': 0.9998103976249695, 'm': 0.00018961922614835203})]",test
bastingage,bast3gaʒ,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('g', {'f': 0.07964503020048141, 'm': 0.9203550219535828}), ('a', {'f': 0.41964277625083923, 'm': 0.5803572535514832}), ('g', {'f': 0.10788644105195999, 'm': 0.8921135663986206}), ('n', {'f': 0.04113352298736572, 'm': 0.9588664770126343}), ('i', {'f': 0.007727926131337881, 'm': 0.992272138595581}), ('t', {'f': 0.005243049934506416, 'm': 0.9947569370269775}), ('s', {'f': 0.012768079526722431, 'm': 0.9872318506240845}), ('a', {'f': 0.0017933291383087635, 'm': 0.998206615447998}), ('b', {'f': 0.0021362286061048508, 'm': 0.9978638291358948})]",test
pichenette,piʃənɛt,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('t', {'f': 0.20213682949543, 'm': 0.7978631854057312}), ('t', {'f': 0.8257008790969849, 'm': 0.17429915070533752}), ('e', {'f': 0.9688875675201416, 'm': 0.031112413853406906}), ('n', {'f': 0.996235191822052, 'm': 0.0037648272700607777}), ('e', {'f': 0.9894171357154846, 'm': 0.01058285403996706}), ('h', {'f': 0.9964466691017151, 'm': 0.0035532990004867315}), ('c', {'f': 0.9988143444061279, 'm': 0.0011856722412630916}), ('i', {'f': 0.993335485458374, 'm': 0.006664557848125696}), ('p', {'f': 0.9862505197525024, 'm': 0.013749528676271439})]",test
sauciflard,sOsiflaʁ,m,m,"[('d', {'f': 0.4215891361236572, 'm': 0.5784108638763428}), ('r', {'f': 0.1338026523590088, 'm': 0.866197407245636}), ('a', {'f': 0.016730478033423424, 'm': 0.9832695722579956}), ('l', {'f': 0.015585190616548061, 'm': 0.98441481590271}), ('f', {'f': 0.0037798441480845213, 'm': 0.9962201714515686}), ('i', {'f': 0.0035992413759231567, 'm': 0.9964007139205933}), ('c', {'f': 0.0019004587084054947, 'm': 0.9980995059013367}), ('u', {'f': 0.0037636165507137775, 'm': 0.9962363839149475}), ('a', {'f': 0.00012700814113486558, 'm': 0.9998729228973389}), ('s', {'f': 0.0010085779940709472, 'm': 0.9989914298057556})]",test
picotement,pikɔtəm1,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('n', {'f': 0.2610841393470764, 'm': 0.7389158606529236}), ('e', {'f': 0.08070939779281616, 'm': 0.9192906618118286}), ('m', {'f': 0.019236242398619652, 'm': 0.9807637929916382}), ('e', {'f': 0.0011868684086948633, 'm': 0.9988131523132324}), ('t', {'f': 0.00259029190056026, 'm': 0.9974097609519958}), ('o', {'f': 0.001766363624483347, 'm': 0.9982335567474365}), ('c', {'f': 0.0006891273078508675, 'm': 0.9993108510971069}), ('i', {'f': 0.0002818303182721138, 'm': 0.9997181296348572}), ('p', {'f': 0.00011749335681088269, 'm': 0.9998824596405029})]",test
insouciant,3susj1,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('n', {'f': 0.2610841393470764, 'm': 0.7389158606529236}), ('a', {'f': 0.09506440162658691, 'm': 0.9049355983734131}), ('i', {'f': 0.017067814245820045, 'm': 0.9829322099685669}), ('c', {'f': 0.005833721254020929, 'm': 0.9941662549972534}), ('u', {'f': 0.00914595928043127, 'm': 0.990854024887085}), ('o', {'f': 0.0005587495979852974, 'm': 0.9994412064552307}), ('s', {'f': 0.0004941343213431537, 'm': 0.999505877494812}), ('n', {'f': 5.752775177825242e-05, 'm': 0.999942421913147}), ('i', {'f': 0.0001272229419555515, 'm': 0.9998728036880493})]",test
annulation,anylasj2,f,f,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('o', {'f': 0.1912062019109726, 'm': 0.8087937831878662}), ('i', {'f': 0.12472730875015259, 'm': 0.8752726912498474}), ('t', {'f': 0.6726282835006714, 'm': 0.327371746301651}), ('a', {'f': 0.8644739389419556, 'm': 0.13552606105804443}), ('l', {'f': 0.9956445693969727, 'm': 0.004355480894446373}), ('u', {'f': 0.9997755885124207, 'm': 0.0002244073839392513}), ('n', {'f': 0.9997938275337219, 'm': 0.00020615634275600314}), ('n', {'f': 0.9998214840888977, 'm': 0.000178498201421462}), ('a', {'f': 0.9997220635414124, 'm': 0.00027787647559307516})]",test
sentinelle,s1tinɛl,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('l', {'f': 0.3673112094402313, 'm': 0.6326887607574463}), ('l', {'f': 0.8944872617721558, 'm': 0.10551276057958603}), ('e', {'f': 0.8515562415122986, 'm': 0.1484437733888626}), ('n', {'f': 0.9670053720474243, 'm': 0.032994601875543594}), ('i', {'f': 0.6268564462661743, 'm': 0.3731435239315033}), ('t', {'f': 0.838113009929657, 'm': 0.1618870049715042}), ('n', {'f': 0.8771568536758423, 'm': 0.1228431835770607}), ('e', {'f': 0.8916733860969543, 'm': 0.10832664370536804}), ('s', {'f': 0.841743528842926, 'm': 0.15825650095939636})]",test
bain-marie,b3maʁi,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('i', {'f': 0.08696654438972473, 'm': 0.9130334258079529}), ('r', {'f': 0.7879074811935425, 'm': 0.2120925933122635}), ('a', {'f': 0.9600908756256104, 'm': 0.03990915045142174}), ('m', {'f': 0.9916547536849976, 'm': 0.00834518764168024}), ('-', {'f': 0.9866911172866821, 'm': 0.013308856636285782}), ('n', {'f': 0.9695048928260803, 'm': 0.030495107173919678}), ('i', {'f': 0.8600950241088867, 'm': 0.13990505039691925}), ('a', {'f': 0.7517551779747009, 'm': 0.24824486672878265}), ('b', {'f': 0.8856817483901978, 'm': 0.11431825160980225})]",test
cabaretier,kabaʁətje,m,m,"[('r', {'f': 0.25047123432159424, 'm': 0.7495287656784058}), ('e', {'f': 0.17810170352458954, 'm': 0.8218982815742493}), ('i', {'f': 0.025552401319146156, 'm': 0.9744476079940796}), ('t', {'f': 0.0020277875009924173, 'm': 0.9979721903800964}), ('e', {'f': 0.0006006731418892741, 'm': 0.9993993043899536}), ('r', {'f': 0.00036271102726459503, 'm': 0.999637246131897}), ('a', {'f': 0.00020701615721918643, 'm': 0.9997929930686951}), ('b', {'f': 0.00025511562125757337, 'm': 0.9997448325157166}), ('a', {'f': 9.829088230617344e-05, 'm': 0.9999016523361206}), ('c', {'f': 0.0003025387122761458, 'm': 0.9996974468231201})]",test
francisque,fʁ1sisk,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('u', {'f': 0.263929158449173, 'm': 0.7360708713531494}), ('q', {'f': 0.6945262551307678, 'm': 0.3054737448692322}), ('s', {'f': 0.4978712201118469, 'm': 0.5021287798881531}), ('i', {'f': 0.44574612379074097, 'm': 0.554253876209259}), ('c', {'f': 0.5632672905921936, 'm': 0.436732679605484}), ('n', {'f': 0.5477621555328369, 'm': 0.4522378444671631}), ('a', {'f': 0.33311137557029724, 'm': 0.6668886542320251}), ('r', {'f': 0.4163694977760315, 'm': 0.5836305022239685}), ('f', {'f': 0.5204599499702454, 'm': 0.47954005002975464})]",test
pestiférée,pEstifEʁe,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('é', {'f': 0.37474194169044495, 'm': 0.6252580881118774}), ('r', {'f': 0.9508804082870483, 'm': 0.04911957308650017}), ('é', {'f': 0.9896290898323059, 'm': 0.010370836593210697}), ('f', {'f': 0.9788106679916382, 'm': 0.021189376711845398}), ('i', {'f': 0.997622549533844, 'm': 0.002377481432631612}), ('t', {'f': 0.9982708692550659, 'm': 0.0017291599651798606}), ('s', {'f': 0.996807873249054, 'm': 0.0031920960173010826}), ('e', {'f': 0.9988808035850525, 'm': 0.0011192273814231157}), ('p', {'f': 0.999744713306427, 'm': 0.0002553046797402203})]",test
sous-fifre,sufifʁ,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('r', {'f': 0.29942020773887634, 'm': 0.700579822063446}), ('f', {'f': 0.5605060458183289, 'm': 0.43949395418167114}), ('i', {'f': 0.1617114543914795, 'm': 0.8382886052131653}), ('f', {'f': 0.5670070052146912, 'm': 0.43299299478530884}), ('-', {'f': 0.32267850637435913, 'm': 0.6773214340209961}), ('s', {'f': 0.06239772215485573, 'm': 0.9376023411750793}), ('u', {'f': 0.2500763535499573, 'm': 0.7499237060546875}), ('o', {'f': 0.051736779510974884, 'm': 0.9482632875442505}), ('s', {'f': 0.05115663260221481, 'm': 0.9488433003425598})]",test
clarinette,klaʁinɛt,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('t', {'f': 0.20213682949543, 'm': 0.7978631854057312}), ('t', {'f': 0.8257008790969849, 'm': 0.17429915070533752}), ('e', {'f': 0.9688875675201416, 'm': 0.031112413853406906}), ('n', {'f': 0.996235191822052, 'm': 0.0037648272700607777}), ('i', {'f': 0.995535135269165, 'm': 0.0044648302718997}), ('r', {'f': 0.9971705079078674, 'm': 0.002829563105478883}), ('a', {'f': 0.998627781867981, 'm': 0.0013722000876441598}), ('l', {'f': 0.999890923500061, 'm': 0.00010905038652708754}), ('c', {'f': 0.9999326467514038, 'm': 6.73523754812777e-05})]",test
claquement,klakləm1,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('n', {'f': 0.2610841393470764, 'm': 0.7389158606529236}), ('e', {'f': 0.08070939779281616, 'm': 0.9192906618118286}), ('m', {'f': 0.019236242398619652, 'm': 0.9807637929916382}), ('e', {'f': 0.0011868684086948633, 'm': 0.9988131523132324}), ('u', {'f': 0.006119181402027607, 'm': 0.9938808679580688}), ('q', {'f': 0.0018036557594314218, 'm': 0.9981964230537415}), ('a', {'f': 0.0004499967326410115, 'm': 0.999549925327301}), ('l', {'f': 0.0017460917588323355, 'm': 0.9982538819313049}), ('c', {'f': 0.00039273605216294527, 'm': 0.999607264995575})]",test
chemisette,ʃəmizɛt,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('t', {'f': 0.20213682949543, 'm': 0.7978631854057312}), ('t', {'f': 0.8257008790969849, 'm': 0.17429915070533752}), ('e', {'f': 0.9688875675201416, 'm': 0.031112413853406906}), ('s', {'f': 0.7893090844154358, 'm': 0.21069087088108063}), ('i', {'f': 0.9911013841629028, 'm': 0.008898576721549034}), ('m', {'f': 0.9943485856056213, 'm': 0.005651364102959633}), ('e', {'f': 0.9939022064208984, 'm': 0.0060977814719080925}), ('h', {'f': 0.9971529245376587, 'm': 0.0028470978140830994}), ('c', {'f': 0.9995253086090088, 'm': 0.00047468478442169726})]",test
certificat,sɛʁtifika,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('a', {'f': 0.0971565917134285, 'm': 0.9028434157371521}), ('c', {'f': 0.040419261902570724, 'm': 0.9595807790756226}), ('i', {'f': 0.003739168168976903, 'm': 0.9962608218193054}), ('f', {'f': 0.0012797187082469463, 'm': 0.9987202882766724}), ('i', {'f': 0.0005942281568422914, 'm': 0.9994057416915894}), ('t', {'f': 0.000496992259286344, 'm': 0.9995030164718628}), ('r', {'f': 0.0002761255018413067, 'm': 0.9997238516807556}), ('e', {'f': 7.256645039888099e-05, 'm': 0.9999274015426636}), ('c', {'f': 0.0004273337544873357, 'm': 0.9995726943016052})]",test
vietnamien,vjEtnamj3,m,m,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('e', {'f': 0.13499487936496735, 'm': 0.8650051355361938}), ('i', {'f': 0.01558036357164383, 'm': 0.9844196438789368}), ('m', {'f': 0.005453108344227076, 'm': 0.9945468902587891}), ('a', {'f': 0.0004683899169322103, 'm': 0.999531626701355}), ('n', {'f': 0.00030171836260706186, 'm': 0.999698281288147}), ('t', {'f': 0.00026977219386026263, 'm': 0.9997301697731018}), ('e', {'f': 7.768916111672297e-05, 'm': 0.9999222755432129}), ('i', {'f': 0.0005347764817997813, 'm': 0.99946528673172}), ('v', {'f': 0.00035205090534873307, 'm': 0.9996479749679565})]",test
chapardage,ʃapaʁdaʒ,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('g', {'f': 0.07964503020048141, 'm': 0.9203550219535828}), ('a', {'f': 0.41964277625083923, 'm': 0.5803572535514832}), ('d', {'f': 0.09557206928730011, 'm': 0.9044279456138611}), ('r', {'f': 0.009885688312351704, 'm': 0.9901143312454224}), ('a', {'f': 0.001280747470445931, 'm': 0.998719334602356}), ('p', {'f': 0.0006930094677954912, 'm': 0.9993070363998413}), ('a', {'f': 0.00037062220508232713, 'm': 0.9996293783187866}), ('h', {'f': 0.0023523017298430204, 'm': 0.9976477026939392}), ('c', {'f': 0.0023143708240240812, 'm': 0.9976856708526611})]",test
milk-shake,milkʃɛk,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('k', {'f': 0.0697566568851471, 'm': 0.9302433729171753}), ('a', {'f': 0.0740463137626648, 'm': 0.9259536862373352}), ('h', {'f': 0.07842019200325012, 'm': 0.9215797781944275}), ('s', {'f': 0.0738510712981224, 'm': 0.9261489510536194}), ('-', {'f': 0.38276857137680054, 'm': 0.6172313690185547}), ('k', {'f': 0.10167991369962692, 'm': 0.8983200788497925}), ('l', {'f': 0.09545660018920898, 'm': 0.904543399810791}), ('i', {'f': 0.012116391211748123, 'm': 0.9878836274147034}), ('m', {'f': 0.012951401993632317, 'm': 0.9870485663414001})]",test
bien-fondé,bj3f2de,m,m,"[('é', {'f': 0.21532738208770752, 'm': 0.7846726179122925}), ('d', {'f': 0.08549414575099945, 'm': 0.9145058989524841}), ('n', {'f': 0.028767334297299385, 'm': 0.9712325930595398}), ('o', {'f': 0.025355292484164238, 'm': 0.9746447205543518}), ('f', {'f': 0.010235057212412357, 'm': 0.989764928817749}), ('-', {'f': 0.050349459052085876, 'm': 0.9496505260467529}), ('n', {'f': 0.024968842044472694, 'm': 0.9750311374664307}), ('e', {'f': 0.009778163395822048, 'm': 0.9902218580245972}), ('i', {'f': 0.0048798732459545135, 'm': 0.995120108127594}), ('b', {'f': 0.0008046025177463889, 'm': 0.999195396900177})]",test
socialisme,sOsjalizm,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('m', {'f': 0.37704917788505554, 'm': 0.6229507923126221}), ('s', {'f': 0.033258575946092606, 'm': 0.9667414426803589}), ('i', {'f': 0.006726747378706932, 'm': 0.9932732582092285}), ('l', {'f': 0.001048895763233304, 'm': 0.9989510774612427}), ('a', {'f': 0.00010714298696257174, 'm': 0.9998928308486938}), ('i', {'f': 0.0002450176398269832, 'm': 0.9997549653053284}), ('c', {'f': 0.00016151992895174772, 'm': 0.9998384714126587}), ('o', {'f': 0.00011920565884793177, 'm': 0.9998807907104492}), ('s', {'f': 0.00016487951506860554, 'm': 0.9998351335525513})]",test
cache-sexe,kaʃsɛks,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('x', {'f': 0.28138554096221924, 'm': 0.7186144590377808}), ('e', {'f': 0.11601054668426514, 'm': 0.8839894533157349}), ('s', {'f': 0.08049377799034119, 'm': 0.919506311416626}), ('-', {'f': 0.31325414776802063, 'm': 0.6867458820343018}), ('e', {'f': 0.1743643879890442, 'm': 0.8256356120109558}), ('h', {'f': 0.09947430342435837, 'm': 0.9005256295204163}), ('c', {'f': 0.07373105734586716, 'm': 0.9262689352035522}), ('a', {'f': 0.1558271050453186, 'm': 0.8441728353500366}), ('c', {'f': 0.12400757521390915, 'm': 0.875992476940155})]",test
blanc-bleu,bl1blø,m,m,"[('u', {'f': 0.5277596116065979, 'm': 0.4722404181957245}), ('e', {'f': 0.17482976615428925, 'm': 0.8251702189445496}), ('l', {'f': 0.15179675817489624, 'm': 0.8482032418251038}), ('b', {'f': 0.006933858618140221, 'm': 0.9930660724639893}), ('-', {'f': 0.0698913037776947, 'm': 0.9301087260246277}), ('c', {'f': 0.02104341611266136, 'm': 0.9789565205574036}), ('n', {'f': 0.07428087294101715, 'm': 0.9257192015647888}), ('a', {'f': 0.019718818366527557, 'm': 0.9802811741828918}), ('l', {'f': 0.03523031994700432, 'm': 0.964769721031189}), ('b', {'f': 0.057797037065029144, 'm': 0.9422029256820679})]",test
terrassier,tEʁasje,m,m,"[('r', {'f': 0.25047123432159424, 'm': 0.7495287656784058}), ('e', {'f': 0.17810170352458954, 'm': 0.8218982815742493}), ('i', {'f': 0.025552401319146156, 'm': 0.9744476079940796}), ('s', {'f': 0.002350657247006893, 'm': 0.9976493716239929}), ('s', {'f': 0.0004102523089386523, 'm': 0.999589741230011}), ('a', {'f': 7.325490878429264e-05, 'm': 0.9999266862869263}), ('r', {'f': 0.0001299204013776034, 'm': 0.9998700618743896}), ('r', {'f': 0.00012664847599808127, 'm': 0.9998732805252075}), ('e', {'f': 6.200341886142269e-05, 'm': 0.9999380111694336}), ('t', {'f': 0.0004963533137924969, 'm': 0.9995036125183105})]",test
confiserie,k2fizəʁi,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('i', {'f': 0.08696654438972473, 'm': 0.9130334258079529}), ('r', {'f': 0.7879074811935425, 'm': 0.2120925933122635}), ('e', {'f': 0.75441974401474, 'm': 0.2455802708864212}), ('s', {'f': 0.9224095344543457, 'm': 0.07759048789739609}), ('i', {'f': 0.9980940222740173, 'm': 0.0019060013582929969}), ('f', {'f': 0.998779833316803, 'm': 0.0012201139470562339}), ('n', {'f': 0.9998630285263062, 'm': 0.00013696751557290554}), ('o', {'f': 0.9999110698699951, 'm': 8.888178126653656e-05}), ('c', {'f': 0.9999879598617554, 'm': 1.2041025001963135e-05})]",test
manzanilla,m1zanija,m,m,"[('a', {'f': 0.2717125415802002, 'm': 0.7282874584197998}), ('l', {'f': 0.15771499276161194, 'm': 0.8422850370407104}), ('l', {'f': 0.5337461233139038, 'm': 0.4662538170814514}), ('i', {'f': 0.17294564843177795, 'm': 0.8270543217658997}), ('n', {'f': 0.6892358064651489, 'm': 0.31076422333717346}), ('a', {'f': 0.5966302156448364, 'm': 0.4033697843551636}), ('z', {'f': 0.6272764205932617, 'm': 0.3727235496044159}), ('n', {'f': 0.6814416646957397, 'm': 0.31855836510658264}), ('a', {'f': 0.43657228350639343, 'm': 0.5634278059005737}), ('m', {'f': 0.39906659722328186, 'm': 0.6009334325790405})]",test
adjonction,adʒ2ksj2,f,f,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('o', {'f': 0.1912062019109726, 'm': 0.8087937831878662}), ('i', {'f': 0.12472730875015259, 'm': 0.8752726912498474}), ('t', {'f': 0.6726282835006714, 'm': 0.327371746301651}), ('c', {'f': 0.978061318397522, 'm': 0.02193865366280079}), ('n', {'f': 0.9967141151428223, 'm': 0.0032859130296856165}), ('o', {'f': 0.9995213747024536, 'm': 0.0004786847566720098}), ('j', {'f': 0.9996411800384521, 'm': 0.0003588349500205368}), ('d', {'f': 0.9998800754547119, 'm': 0.00011995607928838581}), ('a', {'f': 0.9997132420539856, 'm': 0.0002867873408831656})]",test
sifflement,sifləm1,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('n', {'f': 0.2610841393470764, 'm': 0.7389158606529236}), ('e', {'f': 0.08070939779281616, 'm': 0.9192906618118286}), ('m', {'f': 0.019236242398619652, 'm': 0.9807637929916382}), ('e', {'f': 0.0011868684086948633, 'm': 0.9988131523132324}), ('l', {'f': 0.018481461331248283, 'm': 0.9815185070037842}), ('f', {'f': 0.001616687630303204, 'm': 0.9983832836151123}), ('f', {'f': 0.0013709990307688713, 'm': 0.9986289739608765}), ('i', {'f': 0.0007209685863927007, 'm': 0.9992790818214417}), ('s', {'f': 0.0006554820574820042, 'm': 0.999344527721405})]",test
demi-lieue,dəmiljø,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('u', {'f': 0.263929158449173, 'm': 0.7360708713531494}), ('e', {'f': 0.8369873762130737, 'm': 0.16301266849040985}), ('i', {'f': 0.8475574254989624, 'm': 0.15244260430335999}), ('l', {'f': 0.9915732741355896, 'm': 0.008426643908023834}), ('-', {'f': 0.7729881405830383, 'm': 0.22701190412044525}), ('i', {'f': 0.49789753556251526, 'm': 0.5021024346351624}), ('m', {'f': 0.6121677160263062, 'm': 0.38783231377601624}), ('e', {'f': 0.808307409286499, 'm': 0.19169257581233978}), ('d', {'f': 0.9040861129760742, 'm': 0.09591387212276459})]",test
invitation,3vitasj2,f,f,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('o', {'f': 0.1912062019109726, 'm': 0.8087937831878662}), ('i', {'f': 0.12472730875015259, 'm': 0.8752726912498474}), ('t', {'f': 0.6726282835006714, 'm': 0.327371746301651}), ('a', {'f': 0.8644739389419556, 'm': 0.13552606105804443}), ('t', {'f': 0.9951609969139099, 'm': 0.004838970955461264}), ('i', {'f': 0.9996143579483032, 'm': 0.00038566047442145646}), ('v', {'f': 0.9996304512023926, 'm': 0.00036951014772057533}), ('n', {'f': 0.9997417330741882, 'm': 0.00025823921896517277}), ('i', {'f': 0.9999291896820068, 'm': 7.080004434101284e-05})]",test
surenchère,syʁ1ʃɛʁ,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('r', {'f': 0.29942020773887634, 'm': 0.700579822063446}), ('è', {'f': 0.662855863571167, 'm': 0.337144136428833}), ('h', {'f': 0.6343291401863098, 'm': 0.3656708300113678}), ('c', {'f': 0.823188066482544, 'm': 0.17681193351745605}), ('n', {'f': 0.9165847301483154, 'm': 0.08341530710458755}), ('e', {'f': 0.9367913603782654, 'm': 0.063208669424057}), ('r', {'f': 0.9501270651817322, 'm': 0.04987291991710663}), ('u', {'f': 0.8807262778282166, 'm': 0.11927370727062225}), ('s', {'f': 0.9877609014511108, 'm': 0.012239073403179646})]",test
allume-gaz,alyməgaz,m,m,"[('z', {'f': 0.2433941662311554, 'm': 0.7566058039665222}), ('a', {'f': 0.08042702078819275, 'm': 0.9195730090141296}), ('g', {'f': 0.05381115525960922, 'm': 0.9461889266967773}), ('-', {'f': 0.3113115429878235, 'm': 0.6886885166168213}), ('e', {'f': 0.08979551494121552, 'm': 0.9102044701576233}), ('m', {'f': 0.19142338633537292, 'm': 0.8085766434669495}), ('u', {'f': 0.2937476336956024, 'm': 0.70625239610672}), ('l', {'f': 0.29814937710762024, 'm': 0.7018506526947021}), ('l', {'f': 0.0734163448214531, 'm': 0.9265836477279663}), ('a', {'f': 0.014965730719268322, 'm': 0.9850342869758606})]",test
laborantin,labOʁ1t3,m,m,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('i', {'f': 0.0953926220536232, 'm': 0.9046074151992798}), ('t', {'f': 0.025353681296110153, 'm': 0.974646270275116}), ('n', {'f': 0.04178537428379059, 'm': 0.9582147002220154}), ('a', {'f': 0.006429146975278854, 'm': 0.9935708045959473}), ('r', {'f': 0.004745546728372574, 'm': 0.9952545166015625}), ('o', {'f': 0.009076391346752644, 'm': 0.9909235835075378}), ('b', {'f': 0.0016948049888014793, 'm': 0.9983052015304565}), ('a', {'f': 0.0001752455864334479, 'm': 0.9998248219490051}), ('l', {'f': 0.0009330711327493191, 'm': 0.9990670084953308})]",test
aspiration,aspiʁasj2,f,f,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('o', {'f': 0.1912062019109726, 'm': 0.8087937831878662}), ('i', {'f': 0.12472730875015259, 'm': 0.8752726912498474}), ('t', {'f': 0.6726282835006714, 'm': 0.327371746301651}), ('a', {'f': 0.8644739389419556, 'm': 0.13552606105804443}), ('r', {'f': 0.9880749583244324, 'm': 0.011925018392503262}), ('i', {'f': 0.9988182187080383, 'm': 0.0011817641789093614}), ('p', {'f': 0.999060332775116, 'm': 0.000939686899073422}), ('s', {'f': 0.9994716048240662, 'm': 0.0005284245125949383}), ('a', {'f': 0.9996129870414734, 'm': 0.000387054547900334})]",test
persuasion,pɛʁsɥazj2,f,f,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('o', {'f': 0.1912062019109726, 'm': 0.8087937831878662}), ('i', {'f': 0.12472730875015259, 'm': 0.8752726912498474}), ('s', {'f': 0.49214664101600647, 'm': 0.5078533291816711}), ('a', {'f': 0.8574450016021729, 'm': 0.14255501329898834}), ('u', {'f': 0.9990653395652771, 'm': 0.0009346758597530425}), ('s', {'f': 0.9992583394050598, 'm': 0.0007416263106279075}), ('r', {'f': 0.999832272529602, 'm': 0.00016764360771048814}), ('e', {'f': 0.9998403787612915, 'm': 0.00015963420446496457}), ('p', {'f': 0.9998917579650879, 'm': 0.00010823166667250916})]",test
accotement,akɔtəm1,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('n', {'f': 0.2610841393470764, 'm': 0.7389158606529236}), ('e', {'f': 0.08070939779281616, 'm': 0.9192906618118286}), ('m', {'f': 0.019236242398619652, 'm': 0.9807637929916382}), ('e', {'f': 0.0011868684086948633, 'm': 0.9988131523132324}), ('t', {'f': 0.00259029190056026, 'm': 0.9974097609519958}), ('o', {'f': 0.001766363624483347, 'm': 0.9982335567474365}), ('c', {'f': 0.0006891273078508675, 'm': 0.9993108510971069}), ('c', {'f': 0.00024625493097119033, 'm': 0.9997537732124329}), ('a', {'f': 7.525351975345984e-05, 'm': 0.9999247789382935})]",test
inhumation,inymasj2,f,f,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('o', {'f': 0.1912062019109726, 'm': 0.8087937831878662}), ('i', {'f': 0.12472730875015259, 'm': 0.8752726912498474}), ('t', {'f': 0.6726282835006714, 'm': 0.327371746301651}), ('a', {'f': 0.8644739389419556, 'm': 0.13552606105804443}), ('m', {'f': 0.9942466616630554, 'm': 0.0057533662766218185}), ('u', {'f': 0.9996466636657715, 'm': 0.0003533006238285452}), ('h', {'f': 0.9996747970581055, 'm': 0.0003252429305575788}), ('n', {'f': 0.9997890591621399, 'm': 0.00021093212126288563}), ('i', {'f': 0.9999301433563232, 'm': 6.98782314429991e-05})]",test
dentifrice,d1tifʁis,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('c', {'f': 0.07404805719852448, 'm': 0.9259519577026367}), ('i', {'f': 0.03382909297943115, 'm': 0.9661709070205688}), ('r', {'f': 0.3527514934539795, 'm': 0.6472484469413757}), ('f', {'f': 0.5482380986213684, 'm': 0.4517618417739868}), ('i', {'f': 0.592610776424408, 'm': 0.40738925337791443}), ('t', {'f': 0.711847186088562, 'm': 0.2881528437137604}), ('n', {'f': 0.8708668947219849, 'm': 0.12913313508033752}), ('e', {'f': 0.8210363388061523, 'm': 0.17896363139152527}), ('d', {'f': 0.950263500213623, 'm': 0.049736522138118744})]",test
